file,begin,end,speaker,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr
BAC009S0115W0390,0.0,5.807125,S0115,-46.39305884251291,-48.094619457538315,3.6973309459326784,7.500233846755691
BAC009S0136W0326,0.0,3.4770625,S0136,-46.77752615391523,-49.41665077209473,3.6973309459326784,13.282249671680225
BAC009S0703W0445,0.0,3.8449375,S0703,-47.55706787109375,-50.459205851835364,3.6973309459326784,12.654686465752139
BAC009S0010W0341,0.0,5.826875,S0010,-48.722264284948544,-50.31459257337782,3.6973309459326784,6.187151217395989
BAC009S0103W0315,0.0,4.7158125,S0103,-45.390260858050844,-47.70846789223807,3.6973309459326784,6.99826697051677
BAC009S0035W0473,0.0,5.9558125,S0035,-44.31037319106544,-45.607186222076415,3.6973309459326784,7.542622000672427
BAC009S0014W0447,0.0,10.519,S0014,-45.2490382901616,-49.32644176483154,3.6973309459326784,6.724986934479077
BAC009S0142W0364,0.0,7.5600625,S0142,-43.32416966352513,-48.08667291177286,3.6973309459326784,16.109575435321197
BAC009S0013W0339,0.0,9.2380625,S0013,-44.5161323051948,-48.8670976302203,3.6973309459326784,11.14117183444732
BAC009S0122W0455,0.0,4.171125,S0122,-45.56023774730216,-50.12734680175781,3.6973309459326784,15.936355774786037
BAC009S0037W0406,0.0,4.9309375,S0037,-45.900969035243406,-39.22550559043884,3.6973309459326784,10.03509889872057
BAC009S0182W0222,0.0,4.253,S0182,-44.27387408088235,-47.480686314900716,3.6973309459326784,7.778086052515178
BAC009S0159W0370,0.0,6.928,S0159,-47.885405393217894,-49.561623636881514,3.6973309459326784,12.161569221101097
BAC009S0183W0176,0.0,3.32,S0183,-46.22128553275602,-51.63395824432373,3.6973309459326784,17.332856653125255
BAC009S0231W0246,0.0,7.8869375,S0231,-49.358850205956905,-49.89153012362394,3.6973309459326784,12.622974872492833
BAC009S0237W0492,0.0,6.3310625,S0237,-48.215337430884674,-49.06678207397461,3.6973309459326784,8.817810518676524
BAC009S0089W0202,0.0,2.7779375,S0089,-43.953838101393885,-50.15291414762798,3.6973309459326784,13.248426968430241
BAC009S0521W0430,0.0,2.9081875,S0521,-47.28855240549828,-48.966596603393555,3.6973309459326784,6.1771434818033235
BAC009S0203W0394,0.0,4.2470625,S0203,-47.465036764705886,-48.89321920606825,3.6973309459326784,9.027792292488048
BAC009S0068W0362,0.0,3.6899375,S0068,-43.1112751947832,-43.68155733744303,3.6973309459326784,5.311271909076904
BAC009S0112W0431,0.0,7.244125,S0112,-46.6001650984116,-46.85929854019828,3.6973309459326784,13.56873955499376
BAC009S0184W0402,0.0,4.0080625,S0184,-44.56242206982544,-44.782889988111414,3.6973309459326784,6.486734486314976
BAC009S0342W0469,0.0,3.26,S0342,-45.46236639666411,-47.593326250712074,3.6973309459326784,6.986350830715477
BAC009S0516W0170,0.0,3.562,S0516,-48.715172928370784,-50.40240881178114,3.6973309459326784,5.205597087447183
BAC009S0123W0476,0.0,5.788125,S0123,-43.35864299978411,-45.68749984741211,3.6973309459326784,6.952127385599773
BAC009S0758W0378,0.0,3.1750625,S0758,-46.109328935731135,-50.66102512066181,3.6973309459326784,9.069076149242974
BAC009S0731W0239,0.0,3.329,S0731,-45.180414789789786,-47.20513153076172,3.6973309459326784,4.213419601434289
BAC009S0740W0451,0.0,6.2790625,S0740,-44.58009989550159,-43.89196990518009,3.6973309459326784,5.219638268924509
BAC009S0736W0492,0.0,6.2988125,S0736,-48.58405257936508,-49.08134433835052,3.6973309459326784,11.304423309818734
BAC009S0903W0288,0.0,4.687,S0903,-47.74462786513859,-49.01951135907854,3.6973309459326784,6.8219302281090926
BAC009S0767W0454,0.0,3.7109375,S0767,-45.413020131401616,-46.03749812733043,3.6973309459326784,11.736566890670128
BAC009S0764W0216,0.0,5.813,S0764,-47.45639253442341,-48.07849236690637,3.6973309459326784,4.0592809830461505
BAC009S0913W0259,0.0,3.0490625,S0913,-45.11236232069672,-47.573056147648735,3.6973309459326784,7.70825288726363
BAC009S0901W0470,0.0,3.228,S0901,-52.81079479489164,-56.07156753540039,3.6973309459326784,7.396523186403366
BAC009S0907W0456,0.0,7.993875,S0907,-45.901292631414265,-49.723997344970705,3.6973309459326784,12.925206623929629
BAC009S0029W0169,0.0,5.647,S0029,-44.46040514380531,-45.31055665016174,3.697326014058071,13.182980257910344
BAC009S0110W0484,0.0,4.588875,S0110,-47.57332516339869,-50.04371445267289,3.6964823454090046,11.926248524937598
BAC009S0721W0372,0.0,3.5639375,S0721,-44.166627348139045,-44.5977949254653,3.696480570536094,10.057177547728234
BAC009S0352W0259,0.0,2.8040625,S0352,-48.02929338727679,-49.510888533158735,3.6964787956631837,12.779684648841645
BAC009S0250W0490,0.0,4.9348125,S0250,-47.82698402636917,-47.95980989610827,3.6964787956631837,10.348753146726784
BAC009S0666W0220,0.0,4.109,S0666,-52.901683204075425,-51.44460678100586,3.6920496717267097,9.850789267995019
BAC009S0345W0207,0.0,7.1030625,S0345,-49.726116857394366,-51.22085672266343,3.6920496717267097,8.574737860829266
BAC009S0345W0479,0.0,10.037125,S0345,-52.29309325199203,-53.57770631120012,3.6920496717267097,0.6330795188111189
BAC009S0208W0490,0.0,4.5139375,S0208,-44.90285909783814,-49.07058746337891,3.6920496717267097,11.421936417174457
BAC009S0339W0380,0.0,6.994125,S0339,-47.31455092095851,-50.73063087463379,3.6920496717267097,12.452434698807654
BAC009S0346W0476,0.0,6.937,S0346,-47.730902152377524,-47.47651227315267,3.6920496717267097,13.316260634170849
BAC009S0746W0396,0.0,5.1630625,S0746,-48.98918210998062,-50.631207564781455,3.6920496717267097,11.999377939077052
BAC009S0192W0303,0.0,4.002,S0192,-46.437255859375,-48.85964584350586,3.6920488317224103,8.784024810371537
BAC009S0518W0214,0.0,6.2120625,S0518,-46.22878610607891,-45.23004207611084,3.6920479917181104,10.772669376076752
BAC009S0212W0350,0.0,6.3579375,S0212,-46.25775722287736,-48.72869640847911,3.6920479917181104,6.08227988652456
BAC009S0197W0358,0.0,5.725125,S0197,-48.65717032068063,-49.06591483524868,3.689256196010917,11.61327182506852
BAC009S0345W0209,0.0,6.77,S0345,-51.49263178545052,-52.703013786902794,3.689256196010917,4.940702131025869
BAC009S0596W0183,0.0,5.0,S0596,-42.10337109375,-45.78785181045532,3.689256196010917,8.340272968243013
BAC009S0172W0199,0.0,6.1450625,S0172,-47.330024136178864,-48.47938537597656,3.689256196010917,6.682167921101158
BAC009S0131W0476,0.0,6.3410625,S0131,-47.34655954258675,-48.98575524722828,3.689256196010917,7.694656873146691
BAC009S0233W0433,0.0,5.1440625,S0233,-49.80619604207198,-50.327103508843315,3.689256196010917,12.7636217275898
BAC009S0084W0313,0.0,4.928,S0084,-45.43721871830629,-47.61314878463745,3.689256196010917,10.278787760035069
BAC009S0073W0180,0.0,3.745,S0073,-50.401140625,-50.889094080243794,3.689256196010917,2.0320556200916755
BAC009S0662W0292,0.0,6.2470625,S0662,-47.50641875,-47.40475451561712,3.689256196010917,5.496268905116178
BAC009S0162W0390,0.0,8.620125,S0162,-50.50601798143852,-50.755409240722656,3.689256196010917,7.402781965261873
BAC009S0016W0214,0.0,6.953,S0016,-44.620734037769786,-47.69930815696716,3.689256196010917,8.601430848376566
BAC009S0243W0200,0.0,6.8829375,S0243,-47.697992369186046,-49.36713667476879,3.689256196010917,9.491033997138356
BAC009S0062W0475,0.0,7.452875,S0062,-47.120097525167786,-48.82310023452296,3.689256196010917,5.108937796498708
BAC009S0246W0390,0.0,4.7851875,S0246,-49.20490686978079,-50.03808576410467,3.689256196010917,10.958508758872973
BAC009S0014W0126,0.0,7.436,S0014,-46.206275201612904,-47.21309068467882,3.689256196010917,7.855999937687734
BAC009S0170W0287,0.0,7.786,S0170,-45.37121911103979,-45.89368635235411,3.689256196010917,7.928232768982511
BAC009S0237W0392,0.0,5.864,S0237,-49.86227469069966,-49.33202073380754,3.689256196010917,10.285686265899905
BAC009S0071W0247,0.0,5.616125,S0071,-45.092662227535584,-47.85543221693773,3.689256196010917,9.232952674601156
BAC009S0245W0148,0.0,5.001,S0245,-44.45438671875,-44.64494432721819,3.689256196010917,5.749564062552896
BAC009S0056W0157,0.0,4.219,S0056,-45.37508330864929,-47.65387113166578,3.689256196010917,8.56051909698129
BAC009S0056W0127,0.0,5.299,S0056,-50.469509139150944,-50.45099173651801,3.689256196010917,7.394556668406203
BAC009S0081W0201,0.0,6.673,S0081,-46.95538851667916,-47.65319112141927,3.689256196010917,10.139442467254826
BAC009S0348W0199,0.0,8.937,S0348,-46.770007515380314,-49.58940636771066,3.689256196010917,7.716370817909709
BAC009S0100W0282,0.0,5.754,S0100,-45.23443274456522,-45.12819363993983,3.689256196010917,10.08560858795017
BAC009S0723W0135,0.0,7.869,S0723,-42.25039707750953,-45.133370192154594,3.689256196010917,10.081672405772775
BAC009S0516W0399,0.0,4.6909375,S0516,-46.52844732809169,-49.61507774801815,3.689256196010917,9.264067876293677
BAC009S0350W0199,0.0,6.3979375,S0350,-46.97031860351562,-48.13966341371889,3.689256196010917,6.110461982749541
BAC009S0195W0493,0.0,3.4053125,S0195,-45.76004055168622,-45.827362518310544,3.689256196010917,9.37278651682989
BAC009S0729W0480,0.0,6.902125,S0729,-46.13181612318841,-48.08391600388747,3.689256196010917,8.549177928863553
BAC009S0738W0289,0.0,4.5439375,S0738,-46.32108256470264,-49.030255045209614,3.689256196010917,11.56275393313221
BAC009S0762W0435,0.0,9.6689375,S0762,-47.111762377197515,-47.98140525817871,3.689256196010917,10.89097880598014
BAC009S0736W0404,0.0,4.1809375,S0736,-49.57181238785885,-52.29407366584329,3.689256196010917,11.577449987904412
BAC009S0725W0364,0.0,7.239,S0725,-45.66756949240332,-47.206205074603744,3.689256196010917,13.520408019406798
BAC009S0733W0181,0.0,3.19,S0733,-43.32996791731975,-46.69142033503606,3.689256196010917,13.985762074442482
BAC009S0770W0370,0.0,8.910875,S0770,-47.907872124017956,-50.46983999364517,3.689256196010917,5.163166084415501
BAC009S0768W0352,0.0,4.952125,S0768,-45.2926057449495,-48.25107269287109,3.689256196010917,8.296746634845732
BAC009S0906W0232,0.0,5.6310625,S0906,-45.03284233459147,-47.36444694117496,3.689256196010917,6.073837484989745
BAC009S0061W0331,0.0,5.687,S0061,-45.46800513510545,-46.43281356148098,3.6892541528705416,10.360838255378372
BAC009S0211W0439,0.0,5.251,S0211,-45.853359375,-49.449224920833814,3.6892541528705416,7.894861559606774
BAC009S0047W0159,0.0,5.183,S0047,-48.553292410714285,-47.93274085752426,3.6892541528705416,14.459469859003883
BAC009S0031W0132,0.0,4.0450625,S0031,-42.841396604938275,-44.910492352076936,3.6892541528705416,19.383183156708498
BAC009S0165W0322,0.0,6.469,S0165,-48.748641566846985,-49.34614474956806,3.6892541528705416,9.654708350758504
BAC009S0178W0203,0.0,5.036,S0178,-43.31024848090278,-45.993758954499896,3.6892541528705416,9.529409538237413
BAC009S0084W0288,0.0,5.4149375,S0084,-45.32346421557301,-47.552704175313316,3.6892541528705416,8.63645635808443
BAC009S0359W0251,0.0,7.537,S0359,-45.76274970988064,-47.41963897212859,3.6892541528705416,6.255346528029772
BAC009S0157W0399,0.0,3.512,S0157,-48.6800046741453,-50.28534299677069,3.6892541528705416,5.562221913639544
BAC009S0169W0312,0.0,2.844,S0169,-44.83152233714789,-49.48329083124796,3.6892541528705416,9.120069001815605
BAC009S0193W0305,0.0,2.9510625,S0193,-47.65479343220339,-47.771572494506835,3.6892541528705416,7.783999555334169
BAC009S0102W0218,0.0,4.3659375,S0102,-45.35228207236842,-47.7551056356991,3.6892541528705416,8.460354817551611
BAC009S0090W0177,0.0,5.746,S0090,-46.26134171195652,-47.37450162826046,3.6892541528705416,7.837015986498717
BAC009S0715W0175,0.0,4.579125,S0715,-47.645861763100434,-49.80570628725249,3.6892541528705416,9.052386679949223
BAC009S0120W0261,0.0,5.6530625,S0120,-47.996508573008846,-47.71883270263672,3.6892541528705416,11.92469071741533
BAC009S0072W0471,0.0,5.2109375,S0072,-47.53263330734165,-49.096510270062616,3.6892541528705416,6.334166629195742
BAC009S0142W0282,0.0,7.126,S0142,-49.30013477384292,-50.85501903957791,3.6892541528705416,10.834347088064469
BAC009S0712W0160,0.0,7.26,S0712,-45.74896694214876,-45.77022922039032,3.6892541528705416,6.750554995643508
BAC009S0013W0159,0.0,7.9569375,S0013,-47.33547620917086,-49.93956151822718,3.6892541528705416,11.283781536630144
BAC009S0003W0150,0.0,3.9190625,S0003,-43.62337571747449,-47.327153887067524,3.6892541528705416,14.303668275298161
BAC009S0055W0442,0.0,3.302,S0055,-43.391663707386364,-46.851272446768625,3.6892541528705416,6.468529071228122
BAC009S0210W0243,0.0,5.494,S0210,-47.53512778916211,-50.257076626732236,3.6892541528705416,10.378412230104733
BAC009S0201W0203,0.0,4.714,S0201,-47.21729863322717,-50.587471666007204,3.6892541528705416,10.675675149965903
BAC009S0204W0241,0.0,2.9610625,S0204,-48.09559425147804,-52.209837913513184,3.6892541528705416,12.165204061225772
BAC009S0334W0415,0.0,5.6020625,S0334,-48.46507045200893,-46.98536745707194,3.6892541528705416,5.440822026404799
BAC009S0123W0484,0.0,3.843,S0123,-44.44728088378906,-47.20496632502629,3.6892541528705416,8.21210509654583
BAC009S0751W0287,0.0,3.5029375,S0751,-44.32621372767857,-47.97682414335363,3.6892541528705416,13.787681683090959
BAC009S0905W0182,0.0,4.3719375,S0905,-45.36036720537757,-46.34218621253967,3.6892541528705416,5.843326102123157
BAC009S0509W0287,0.0,5.2279375,S0509,-44.59873177581262,-46.677054228606046,3.6892531313003536,11.240741121202532
BAC009S0007W0311,0.0,5.458,S0007,-45.21421774839744,-45.93038270280168,3.6892531313003536,11.07764433839543
BAC009S0704W0336,0.0,6.0339375,S0704,-42.80161691542288,-50.2646302615895,3.6892531313003536,15.997670515845796
BAC009S0004W0190,0.0,2.599,S0004,-46.966856971153845,-49.09715025765555,3.6892531313003536,12.415321065861221
BAC009S0174W0254,0.0,3.203,S0174,-47.316220092773435,-53.85108523898654,3.6892531313003536,8.798620152446041
BAC009S0721W0348,0.0,3.6120625,S0721,-44.985570680401665,-46.89981121487088,3.6892531313003536,12.965354306507852
BAC009S0054W0341,0.0,6.788125,S0054,-44.74268512978645,-45.11338922251826,3.6892531313003536,6.991402447372
BAC009S0702W0433,0.0,4.3940625,S0702,-49.80052765518223,-49.759074562474304,3.6892531313003536,10.881987140960238
BAC009S0423W0171,0.0,5.87,S0423,-46.32919971784497,-47.253411328351056,3.6892531313003536,3.8628228054556253
BAC009S0749W0440,0.0,2.5229375,S0749,-42.98051912822421,-46.011644908360076,3.6892531313003536,10.190482575397152
BAC009S0915W0364,0.0,4.493875,S0915,-45.15791602867483,-48.38094791613127,3.6892531313003536,11.196773936183925
BAC009S0171W0214,0.0,5.402,S0171,-45.71056495949074,-47.09027000709816,3.689252109730166,12.655163149242306
BAC009S0061W0219,0.0,3.6540625,S0061,-49.11368792808219,-54.29859733581543,3.689252109730166,5.097991235662356
BAC009S0092W0490,0.0,3.5139375,S0092,-42.125038951210826,-45.04221199298727,3.689252109730166,6.828547912329707
BAC009S0197W0127,0.0,3.923,S0197,-47.87495515784439,-49.64051259358724,3.689252109730166,11.581728717719784
BAC009S0027W0301,0.0,4.3738125,S0027,-44.480526852116704,-46.44071230395087,3.689252109730166,4.363899829918836
BAC009S0345W0329,0.0,3.765875,S0345,-52.632004310344826,-51.143900871276855,3.689252109730166,7.568545767894385
BAC009S0098W0434,0.0,5.708,S0098,-46.144808313266196,-47.10400532453488,3.689252109730166,5.787483884435574
BAC009S0098W0367,0.0,3.692875,S0098,-43.711257727811656,-43.83103760429051,3.689252109730166,4.89159391303231
BAC009S0038W0421,0.0,2.791,S0038,-43.78136200716846,-44.53920321994357,3.689252109730166,8.340134745899295
BAC009S0008W0124,0.0,3.673,S0008,-45.4010665020436,-48.51283719804552,3.689252109730166,7.858061808617055
BAC009S0522W0430,0.0,5.1079375,S0522,-47.54574746208415,-47.22000461816788,3.689252109730166,12.312574673483045
BAC009S0084W0327,0.0,3.468,S0084,-45.32621127521614,-45.301001498573704,3.689252109730166,10.79318701910356
BAC009S0353W0134,0.0,4.294,S0353,-51.00004097465035,-52.08190002441406,3.689252109730166,6.234241539826531
BAC009S0196W0170,0.0,4.1500625,S0196,-46.179918109939756,-44.58820343017578,3.689252109730166,7.257797077633359
BAC009S0244W0319,0.0,3.948,S0244,-44.3378164556962,-46.20274107796805,3.689252109730166,7.590561912703144
BAC009S0356W0264,0.0,5.7570625,S0356,-45.56681654188368,-46.154298670151654,3.689252109730166,9.82819618618825
BAC009S0704W0456,0.0,6.988,S0704,-47.29735000894134,-50.89451013292585,3.689252109730166,13.210762757438658
BAC009S0173W0256,0.0,4.863875,S0173,-50.14293177726338,-53.47718411400204,3.689252109730166,7.354247251965127
BAC009S0119W0179,0.0,5.5140625,S0119,-44.63287630444646,-43.919567281549625,3.689252109730166,6.869438466178938
BAC009S0219W0143,0.0,3.9150625,S0219,-49.58954978475765,-49.33425203959147,3.689252109730166,12.090363240123555
BAC009S0180W0205,0.0,8.4040625,S0180,-42.04860491071429,-46.46539028270824,3.689252109730166,14.848618239101945
BAC009S0150W0179,0.0,5.666,S0150,-44.692074514991184,-45.41448697176847,3.689252109730166,8.339748237985031
BAC009S0214W0384,0.0,2.941875,S0214,-44.410083173894556,-50.9617371029324,3.689252109730166,15.041829237132205
BAC009S0048W0192,0.0,4.7539375,S0048,-45.43237664473684,-46.19049488414418,3.689252109730166,11.641846389726787
BAC009S0710W0378,0.0,5.6840625,S0710,-46.337536449163736,-46.61785908749229,3.689252109730166,7.7289400330524245
BAC009S0166W0447,0.0,5.1328125,S0166,-46.74913194444444,-48.91098527908325,3.689252109730166,15.869217915149296
BAC009S0182W0332,0.0,7.0920625,S0182,-46.60014104372355,-47.44860076904297,3.689252109730166,7.396704609275041
BAC009S0097W0269,0.0,3.0389375,S0097,-45.44567228618421,-48.0953752618087,3.689252109730166,13.009425491862693
BAC009S0227W0438,0.0,4.1899375,S0227,-48.43877256115752,-50.44385773794992,3.689252109730166,4.38648475608689
BAC009S0060W0329,0.0,3.6108125,S0060,-46.63248788088643,-47.541129025545985,3.689252109730166,8.953547502692231
BAC009S0104W0186,0.0,3.782,S0104,-40.892583291997354,-43.46232711791992,3.689252109730166,7.207640755197385
BAC009S0130W0347,0.0,3.9499375,S0130,-51.94947092563291,-51.47811405475323,3.689252109730166,10.561152765070041
BAC009S0598W0365,0.0,4.4391875,S0598,-42.7065869580518,-46.03471837724958,3.689252109730166,6.702786753048539
BAC009S0055W0311,0.0,6.603,S0055,-45.47789713541667,-47.05821447661429,3.689252109730166,7.6672478950298775
BAC009S0056W0139,0.0,3.0270625,S0056,-48.3084519389439,-50.547575844658745,3.689252109730166,12.655055978494758
BAC009S0050W0292,0.0,3.125,S0050,-49.37117799021566,-50.121405601501465,3.689252109730166,12.500447859230409
BAC009S0036W0403,0.0,5.317875,S0036,-44.46285024083647,-42.66778464066355,3.689252109730166,9.106241087945289
BAC009S0515W0396,0.0,4.18825,S0515,-48.76558770883055,-49.20664571126302,3.689252109730166,8.945795302710561
BAC009S0100W0432,0.0,4.3090625,S0100,-46.05259842662413,-45.30474608285086,3.689252109730166,5.278078872602922
BAC009S0100W0162,0.0,4.9040625,S0100,-44.09652024872449,-47.16869592666626,3.689252109730166,10.146541855090131
BAC009S0194W0333,0.0,4.2469375,S0194,-48.57342830882353,-49.38956260681152,3.689252109730166,7.526551409395484
